28910,fdcservers.net,Tokyo,2020-11-05T00:00:01.549294Z,17.053053787864034,20.68,49872202.12304696,28817163.56697524,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T00:05:02.239525Z,17.053053787864034,20.963,46231585.489291556,32070900.11635254,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T00:10:01.879938Z,17.053053787864034,20.829,53942876.783897705,29126035.7894642,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T00:15:01.476763Z,17.053053787864034,20.011,43069930.358796515,17899455.21830839,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T00:20:02.178540Z,17.053053787864034,21.491,42677679.40550788,31482132.688973587,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T00:25:01.873045Z,17.053053787864034,20.588,43805717.13104391,31520949.26584568,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T00:30:01.569169Z,17.053053787864034,19.889,44771808.26362574,25369388.98231751,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T00:35:01.513190Z,17.053053787864034,18.416,41122646.04077655,32307427.63289679,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T00:40:02.159375Z,17.053053787864034,19.262,39567947.1143419,32514009.60385505,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T00:45:01.937057Z,17.053053787864034,20.56,43196700.12213254,33095316.68247929,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T00:50:01.725210Z,17.053053787864034,23.281,25686761.918219134,30486000.858983595,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T00:55:01.363961Z,17.053053787864034,20.272,43969105.24646794,29855547.848154675,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T01:00:01.957613Z,17.053053787864034,19.042,45050383.404519014,32006219.57850522,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T01:05:01.485569Z,17.053053787864034,20.857,52840293.358762905,29357902.605849084,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T01:10:02.163441Z,17.053053787864034,21.059,44933673.91402073,32581097.33833137,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T01:15:01.855412Z,17.053053787864034,19.986,49313680.8487089,23306352.216799762,,124.212.36.80
28910,fdcservers.net,Tokyo,2020-11-05T01:20:01.632433Z,17.053053787864034,19.814,47131657.477463946,25061100.666141808,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T01:25:02.240005Z,17.053053787864034,21.092,50352618.030738965,30329385.056760896,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2020-11-05T01:30:02.136197Z,17.053053787864034,20.118,52205755.9941192,31052714.130172215,,124.212.36.80
